longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,rooms_per_household,bedrooms_per_household,population_per_household,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-117.98,33.72,28.0,3109.0,561.0,1891.0,562.0,5.2655,243100.0,5.532028469750889,0.998220640569395,3.3647686832740216,False,False,False,False
-117.98,33.66,26.0,3527.0,547.0,1615.0,542.0,6.1624,279400.0,6.507380073800738,1.0092250922509225,2.9797047970479706,False,False,False,False
-117.97,33.67,17.0,4466.0,640.0,2166.0,666.0,6.979,330700.0,6.7057057057057055,0.960960960960961,3.2522522522522523,False,False,False,False
-117.98,33.68,14.0,3396.0,477.0,1542.0,472.0,7.3982,369100.0,7.194915254237288,1.0105932203389831,3.266949152542373,False,False,False,False
-117.98,33.68,24.0,4177.0,435.0,1704.0,606.0,6.2473,281900.0,6.8927392739273925,0.7178217821782178,2.8118811881188117,False,False,False,False
-117.98,33.68,17.0,2603.0,373.0,1265.0,382.0,6.8039,332900.0,6.81413612565445,0.9764397905759162,3.31151832460733,False,False,False,False
-117.97,33.68,16.0,4508.0,598.0,2221.0,623.0,7.3731,390800.0,7.235955056179775,0.9598715890850722,3.565008025682183,False,False,False,False
-117.97,33.68,26.0,1616.0,292.0,700.0,241.0,5.5105,232100.0,6.7053941908713695,1.2116182572614107,2.904564315352697,False,False,False,False
-118.01,33.67,13.0,2902.0,536.0,1125.0,490.0,5.888,447700.0,5.922448979591837,1.0938775510204082,2.295918367346939,False,False,False,True
-118.01,33.67,16.0,3581.0,780.0,1644.0,774.0,5.041,397600.0,4.626614987080103,1.0077519379844961,2.124031007751938,False,False,False,True
-118.0,33.66,25.0,4041.0,903.0,1689.0,784.0,4.2289,442700.0,5.154336734693878,1.1517857142857142,2.1543367346938775,False,False,False,True
-118.02,33.65,38.0,2548.0,646.0,755.0,399.0,2.8352,408300.0,6.385964912280702,1.619047619047619,1.8922305764411027,False,False,False,True
-117.99,33.68,13.0,4000.0,883.0,1999.0,881.0,4.7245,273600.0,4.540295119182747,1.0022701475595914,2.2690124858115777,False,False,False,False
-117.99,33.68,18.0,2024.0,462.0,1047.0,451.0,3.5848,186900.0,4.487804878048781,1.024390243902439,2.3215077605321506,False,False,False,False
-117.99,33.67,15.0,3141.0,664.0,1729.0,633.0,4.2165,234600.0,4.962085308056872,1.0489731437598737,2.7314375987361768,False,False,False,False
-117.99,33.68,14.0,3305.0,841.0,2272.0,769.0,3.4899,216700.0,4.29778933680104,1.093628088426528,2.954486345903771,False,False,False,False
-117.99,33.67,19.0,3808.0,790.0,1776.0,756.0,4.625,282200.0,5.037037037037037,1.0449735449735449,2.3492063492063493,False,False,False,False
-117.99,33.67,12.0,2228.0,479.0,1122.0,488.0,4.0385,350000.0,4.565573770491803,0.9815573770491803,2.2991803278688523,False,False,False,False
-117.99,33.67,17.0,1692.0,427.0,903.0,423.0,3.5859,262500.0,4.0,1.0094562647754137,2.1347517730496453,False,False,False,False
-118.0,33.66,16.0,2809.0,708.0,1260.0,638.0,3.2353,252900.0,4.40282131661442,1.109717868338558,1.974921630094044,False,False,False,True
-117.99,33.66,29.0,1330.0,293.0,613.0,236.0,4.6591,353100.0,5.635593220338983,1.2415254237288136,2.597457627118644,False,False,False,False
-117.99,33.66,14.0,3155.0,653.0,951.0,575.0,3.0625,268800.0,5.48695652173913,1.1356521739130434,1.653913043478261,False,False,False,False
-118.02,33.62,11.0,3969.0,834.0,1508.0,754.0,4.3409,271400.0,5.26392572944297,1.106100795755968,2.0,False,False,False,True
-118.0,33.67,34.0,3712.0,667.0,1521.0,632.0,4.8125,387800.0,5.8734177215189876,1.0553797468354431,2.4066455696202533,False,False,False,False
-117.99,33.71,17.0,1600.0,458.0,1803.0,432.0,2.7865,216700.0,3.7037037037037037,1.0601851851851851,4.173611111111111,False,False,False,False
-118.02,33.7,23.0,5069.0,770.0,2473.0,769.0,6.3047,285700.0,6.591677503250975,1.0013003901170352,3.2158647594278285,False,False,False,False
-118.01,33.73,23.0,4095.0,578.0,1766.0,589.0,6.7418,302500.0,6.952461799660441,0.9813242784380306,2.99830220713073,False,False,False,False
-117.99,33.73,24.0,2104.0,421.0,1181.0,414.0,3.8365,250900.0,5.082125603864735,1.0169082125603865,2.8526570048309177,False,False,False,False
-118.0,33.73,26.0,2236.0,280.0,809.0,282.0,6.7395,342800.0,7.929078014184397,0.9929078014184397,2.868794326241135,False,False,False,False
-117.99,33.73,20.0,3182.0,884.0,1770.0,817.0,3.1912,220800.0,3.8947368421052633,1.0820073439412485,2.1664626682986534,False,False,False,False
-117.99,33.72,26.0,1787.0,275.0,801.0,270.0,5.5514,255700.0,6.618518518518519,1.0185185185185186,2.966666666666667,False,False,False,False
-117.99,33.72,17.0,2801.0,649.0,1473.0,535.0,4.2875,134800.0,5.235514018691589,1.2130841121495326,2.7532710280373833,False,False,False,False
-117.99,33.72,14.0,2127.0,537.0,1338.0,475.0,3.628,188500.0,4.477894736842106,1.1305263157894736,2.816842105263158,False,False,False,False
-118.01,33.7,24.0,3856.0,567.0,1741.0,588.0,7.248,302700.0,6.557823129251701,0.9642857142857143,2.9608843537414966,False,False,False,False
-117.99,33.7,13.0,4013.0,903.0,1999.0,859.0,4.625,248800.0,4.671711292200233,1.0512223515715948,2.3271245634458673,False,False,False,False
-117.99,33.69,16.0,1476.0,294.0,886.0,270.0,5.3259,216400.0,5.466666666666667,1.0888888888888888,3.2814814814814817,False,False,False,False
-117.99,33.69,12.0,2480.0,858.0,1441.0,788.0,1.6705,350000.0,3.1472081218274113,1.0888324873096447,1.8286802030456852,False,False,False,False
-118.02,33.71,24.0,2598.0,443.0,1184.0,435.0,5.8623,287800.0,5.972413793103448,1.0183908045977013,2.72183908045977,False,False,False,False
-118.03,33.7,15.0,3244.0,421.0,1259.0,413.0,7.7854,395300.0,7.854721549636804,1.0193704600484261,3.0484261501210654,False,False,False,False
-118.03,33.71,26.0,1483.0,251.0,738.0,235.0,6.0,271400.0,6.31063829787234,1.0680851063829788,3.1404255319148935,False,False,False,False
-118.05,33.72,14.0,2673.0,687.0,1192.0,656.0,4.1862,188900.0,4.074695121951219,1.0472560975609757,1.8170731707317074,False,False,False,False
-118.04,33.72,15.0,1836.0,490.0,942.0,477.0,4.0238,182500.0,3.849056603773585,1.0272536687631026,1.9748427672955975,False,False,False,False
-118.04,33.71,12.0,4014.0,868.0,1605.0,769.0,6.0102,396900.0,5.219765929778934,1.1287386215864759,2.0871261378413526,False,False,False,False
-118.1,33.74,37.0,997.0,262.0,531.0,282.0,4.7773,400000.0,3.5354609929078014,0.9290780141843972,1.8829787234042554,False,False,False,True
-118.11,33.75,15.0,2569.0,812.0,785.0,477.0,5.4011,346400.0,5.385744234800838,1.7023060796645701,1.6457023060796645,False,False,False,True
-118.11,33.74,43.0,1222.0,303.0,565.0,309.0,4.8482,500001.0,3.954692556634304,0.9805825242718447,1.8284789644012944,False,False,False,True
-118.09,33.74,44.0,1671.0,390.0,871.0,367.0,4.6369,422200.0,4.553133514986376,1.0626702997275204,2.3732970027247955,False,False,False,True
-118.11,33.75,24.0,1608.0,314.0,592.0,314.0,5.0926,390500.0,5.1210191082802545,1.0,1.8853503184713376,False,False,False,True
-118.1,33.74,33.0,2119.0,524.0,872.0,465.0,4.537,495500.0,4.556989247311828,1.1268817204301076,1.875268817204301,False,False,False,True
-118.1,33.74,31.0,1310.0,342.0,563.0,310.0,4.6528,457100.0,4.225806451612903,1.103225806451613,1.8161290322580645,False,False,False,True
-118.11,33.73,32.0,1258.0,333.0,645.0,334.0,5.0476,500001.0,3.7664670658682633,0.9970059880239521,1.9311377245508983,False,False,False,True
-118.1,33.74,32.0,2035.0,435.0,934.0,512.0,4.2287,500001.0,3.974609375,0.849609375,1.82421875,False,False,False,True
-118.07,33.72,24.0,1240.0,296.0,513.0,254.0,4.9044,485000.0,4.881889763779528,1.1653543307086613,2.0196850393700787,False,False,False,True
-118.07,33.72,32.0,1179.0,250.0,369.0,209.0,5.1824,500001.0,5.641148325358851,1.1961722488038278,1.7655502392344498,False,False,False,True
-118.06,33.72,17.0,4573.0,937.0,1619.0,796.0,5.7704,500001.0,5.744974874371859,1.1771356783919598,2.0339195979899496,False,False,False,True
-118.08,33.72,14.0,2021.0,396.0,696.0,367.0,7.1673,340700.0,5.506811989100817,1.0790190735694822,1.896457765667575,False,False,False,True
-118.05,33.73,25.0,2472.0,450.0,1301.0,467.0,5.0699,266100.0,5.293361884368308,0.9635974304068522,2.7858672376873663,False,False,False,False
-118.05,33.72,17.0,1875.0,472.0,900.0,406.0,5.2589,226100.0,4.6182266009852215,1.1625615763546797,2.2167487684729066,False,False,False,False
-118.09,33.77,26.0,1388.0,409.0,515.0,392.0,1.8015,62000.0,3.5408163265306123,1.0433673469387754,1.3137755102040816,False,False,False,False
-118.08,33.77,26.0,2461.0,562.0,971.0,544.0,2.1944,87500.0,4.523897058823529,1.0330882352941178,1.7849264705882353,False,False,False,False
-118.08,33.77,26.0,2013.0,551.0,664.0,510.0,2.2708,67500.0,3.947058823529412,1.080392156862745,1.3019607843137255,False,False,False,False
-118.08,33.77,26.0,3083.0,806.0,960.0,723.0,1.9074,68500.0,4.26417704011065,1.1147994467496543,1.3278008298755186,False,False,False,False
-118.08,33.76,25.0,1995.0,637.0,743.0,597.0,1.4617,46900.0,3.341708542713568,1.067001675041876,1.2445561139028476,False,False,False,False
-118.09,33.76,26.0,1625.0,440.0,533.0,414.0,1.808,58500.0,3.92512077294686,1.0628019323671498,1.28743961352657,False,False,False,False
-118.08,33.76,26.0,1967.0,577.0,692.0,538.0,1.6111,54300.0,3.6561338289962824,1.0724907063197027,1.2862453531598512,False,False,False,False
-118.08,33.76,26.0,996.0,364.0,366.0,313.0,1.2813,46700.0,3.182108626198083,1.1629392971246006,1.1693290734824282,False,False,False,False
-118.08,33.76,27.0,529.0,159.0,193.0,155.0,2.0952,71300.0,3.412903225806452,1.0258064516129033,1.2451612903225806,False,False,False,False
-118.09,33.77,27.0,2301.0,640.0,847.0,627.0,1.7208,67500.0,3.6698564593301435,1.0207336523125996,1.3508771929824561,False,False,False,False
-118.0,33.76,26.0,1876.0,455.0,1499.0,436.0,2.925,176000.0,4.302752293577981,1.0435779816513762,3.438073394495413,False,False,False,False
-118.01,33.75,30.0,3380.0,722.0,2269.0,652.0,4.525,186000.0,5.184049079754601,1.107361963190184,3.4800613496932513,False,False,False,False
-118.0,33.75,26.0,1382.0,387.0,1977.0,368.0,2.7589,137500.0,3.755434782608696,1.0516304347826086,5.372282608695652,False,False,False,False
-118.0,33.74,25.0,2767.0,346.0,1148.0,372.0,6.394,316700.0,7.438172043010753,0.9301075268817204,3.086021505376344,False,False,False,False
-118.02,33.76,27.0,2905.0,587.0,1781.0,561.0,4.25,214800.0,5.17825311942959,1.0463458110516934,3.1746880570409983,False,False,False,False
-118.02,33.75,26.0,2989.0,479.0,1596.0,475.0,5.7157,231200.0,6.292631578947368,1.0084210526315789,3.36,False,False,False,False
-118.03,33.76,25.0,4650.0,849.0,2503.0,790.0,5.742,221900.0,5.886075949367089,1.0746835443037974,3.168354430379747,False,False,False,False
-118.04,33.76,16.0,2070.0,263.0,878.0,297.0,7.0879,338800.0,6.96969696969697,0.8855218855218855,2.9562289562289563,False,False,False,False
-118.04,33.75,16.0,3757.0,650.0,1291.0,614.0,5.2001,235600.0,6.118892508143323,1.0586319218241043,2.1026058631921822,False,False,False,False
-118.04,33.74,26.0,2532.0,421.0,1274.0,441.0,5.3559,235800.0,5.741496598639456,0.9546485260770975,2.888888888888889,False,False,False,False
-118.02,33.74,26.0,3842.0,609.0,1961.0,595.0,6.128,248200.0,6.457142857142857,1.0235294117647058,3.295798319327731,False,False,False,False
-118.02,33.73,26.0,3711.0,610.0,1902.0,597.0,5.5599,234100.0,6.21608040201005,1.0217755443886096,3.185929648241206,False,False,False,False
-117.98,33.75,24.0,3865.0,802.0,2670.0,772.0,3.8158,180000.0,5.006476683937824,1.038860103626943,3.4585492227979273,False,False,False,False
-117.98,33.75,37.0,1264.0,274.0,783.0,273.0,3.3438,199600.0,4.6300366300366305,1.0036630036630036,2.868131868131868,False,False,False,False
-117.99,33.75,30.0,1859.0,462.0,1314.0,418.0,3.0909,184400.0,4.447368421052632,1.105263157894737,3.1435406698564594,False,False,False,False
-117.98,33.74,29.0,3443.0,635.0,2257.0,620.0,4.7404,207500.0,5.553225806451613,1.0241935483870968,3.640322580645161,False,False,False,False
-117.99,33.74,26.0,4065.0,741.0,1960.0,739.0,4.506,240000.0,5.500676589986468,1.0027063599458728,2.6522327469553453,False,False,False,False
-117.98,33.74,16.0,4636.0,908.0,2341.0,825.0,4.4261,304700.0,5.619393939393939,1.1006060606060606,2.8375757575757574,False,False,False,False
-117.98,33.73,22.0,4232.0,624.0,2408.0,660.0,6.6539,284900.0,6.412121212121212,0.9454545454545454,3.6484848484848484,False,False,False,False
-117.99,33.77,29.0,1312.0,267.0,922.0,255.0,3.1902,202400.0,5.145098039215687,1.0470588235294118,3.615686274509804,False,False,False,False
-117.98,33.76,28.0,3215.0,652.0,2066.0,636.0,4.0194,197400.0,5.05503144654088,1.0251572327044025,3.248427672955975,False,False,False,False
-117.99,33.76,30.0,1572.0,362.0,1351.0,359.0,3.369,190900.0,4.378830083565459,1.0083565459610029,3.7632311977715878,False,False,False,False
-117.99,33.76,17.0,2545.0,737.0,1468.0,699.0,1.9439,177700.0,3.6409155937052935,1.0543633762517883,2.100143061516452,False,False,False,False
-117.99,33.75,22.0,3024.0,754.0,2357.0,743.0,3.3125,191800.0,4.069986541049798,1.0148048452220726,3.172274562584118,False,False,False,False
-117.98,33.76,23.0,1553.0,518.0,1988.0,474.0,2.1375,150000.0,3.2763713080168775,1.0928270042194093,4.194092827004219,False,False,False,False
-117.98,33.76,24.0,1880.0,405.0,967.0,418.0,4.4545,192500.0,4.497607655502392,0.9688995215311005,2.313397129186603,False,False,False,False
-117.98,33.75,27.0,2343.0,415.0,1537.0,426.0,5.1345,210600.0,5.5,0.9741784037558685,3.607981220657277,False,False,False,False
-118.02,33.77,34.0,2115.0,352.0,1253.0,338.0,5.1507,207500.0,6.257396449704142,1.0414201183431953,3.7071005917159763,False,False,False,False
-118.02,33.77,33.0,2683.0,436.0,1520.0,456.0,5.0091,211500.0,5.883771929824562,0.956140350877193,3.3333333333333335,False,False,False,False
-118.02,33.76,25.0,1759.0,404.0,1404.0,385.0,3.6289,195800.0,4.568831168831169,1.0493506493506493,3.6467532467532466,False,False,False,False
-118.01,33.77,33.0,1387.0,238.0,890.0,264.0,5.422,204100.0,5.253787878787879,0.9015151515151515,3.371212121212121,False,False,False,False
-118.01,33.77,32.0,1771.0,296.0,995.0,272.0,5.8362,217500.0,6.511029411764706,1.088235294117647,3.6580882352941178,False,False,False,False
-118.01,33.76,35.0,2072.0,349.0,1249.0,317.0,3.9855,191900.0,6.5362776025236595,1.1009463722397477,3.9400630914826498,False,False,False,False
-118.01,33.76,26.0,2141.0,597.0,2038.0,585.0,2.2981,177700.0,3.6598290598290597,1.0205128205128204,3.483760683760684,False,False,False,False
-118.0,33.77,24.0,1324.0,267.0,687.0,264.0,3.4327,192800.0,5.015151515151516,1.0113636363636365,2.602272727272727,False,False,False,False
-118.0,33.76,29.0,1982.0,503.0,1426.0,502.0,3.0263,194200.0,3.948207171314741,1.00199203187251,2.8406374501992033,False,False,False,False
-118.0,33.77,28.0,2401.0,503.0,1155.0,456.0,3.5139,211700.0,5.265350877192983,1.1030701754385965,2.5328947368421053,False,False,False,False
-118.0,33.76,14.0,1120.0,319.0,982.0,307.0,2.9083,179200.0,3.6482084690553744,1.0390879478827362,3.198697068403909,False,False,False,False
-118.0,33.76,12.0,1250.0,331.0,1047.0,334.0,3.0625,208800.0,3.7425149700598803,0.9910179640718563,3.1347305389221556,False,False,False,False
-118.03,33.77,21.0,3803.0,898.0,1511.0,829.0,3.0,221200.0,4.587454764776839,1.083232810615199,1.8226779252110976,False,False,False,False
-118.02,33.77,7.0,586.0,118.0,232.0,107.0,5.2077,181300.0,5.4766355140186915,1.102803738317757,2.1682242990654204,False,False,False,False
-118.03,33.77,27.0,2000.0,310.0,880.0,294.0,5.635,218900.0,6.802721088435374,1.054421768707483,2.993197278911565,False,False,False,False
-118.03,33.77,24.0,3810.0,579.0,1818.0,590.0,5.8053,255900.0,6.4576271186440675,0.9813559322033898,3.08135593220339,False,False,False,False
-118.03,33.76,32.0,2980.0,494.0,1370.0,481.0,5.0866,223500.0,6.1954261954261955,1.027027027027027,2.8482328482328483,False,False,False,False
-118.04,33.76,25.0,4061.0,545.0,1623.0,527.0,7.1572,294900.0,7.705882352941177,1.0341555977229602,3.079696394686907,False,False,False,False
-118.03,33.79,32.0,3191.0,634.0,1718.0,611.0,4.1548,216600.0,5.222585924713584,1.0376432078559739,2.811783960720131,False,False,False,False
-118.01,33.79,30.0,2460.0,403.0,1277.0,395.0,5.4372,223200.0,6.227848101265823,1.0202531645569621,3.232911392405063,False,False,False,False
-118.02,33.78,28.0,3375.0,559.0,1754.0,554.0,5.5446,228900.0,6.092057761732852,1.0090252707581226,3.1660649819494586,False,False,False,False
-118.01,33.78,19.0,2648.0,478.0,1160.0,452.0,5.9357,207400.0,5.8584070796460175,1.0575221238938053,2.566371681415929,False,False,False,False
-118.03,33.78,26.0,2001.0,302.0,836.0,298.0,5.1061,257500.0,6.714765100671141,1.0134228187919463,2.8053691275167787,False,False,False,False
-118.01,33.78,26.0,2343.0,377.0,1166.0,373.0,6.0,233100.0,6.281501340482574,1.0107238605898123,3.1260053619302948,False,False,False,False
-118.03,33.78,25.0,3554.0,528.0,1600.0,537.0,6.6453,270100.0,6.618249534450651,0.9832402234636871,2.97951582867784,False,False,False,False
-118.04,33.78,26.0,3642.0,557.0,1623.0,569.0,5.8426,259400.0,6.4007029876977155,0.9789103690685413,2.8523725834797893,False,False,False,False
-118.04,33.78,25.0,3715.0,575.0,1640.0,572.0,5.7705,247100.0,6.494755244755245,1.0052447552447552,2.867132867132867,False,False,False,False
-118.08,33.8,29.0,3675.0,613.0,1457.0,591.0,6.0553,369400.0,6.218274111675127,1.0372250423011844,2.4653130287648053,False,False,False,False
-118.07,33.8,34.0,3486.0,507.0,1311.0,503.0,7.1221,384500.0,6.930417495029821,1.0079522862823063,2.606361829025845,False,False,False,False
-118.08,33.79,34.0,2840.0,395.0,1127.0,396.0,7.6144,376200.0,7.171717171717172,0.9974747474747475,2.845959595959596,False,False,False,False
-118.09,33.78,26.0,2146.0,298.0,852.0,296.0,6.6137,342700.0,7.25,1.0067567567567568,2.8783783783783785,False,False,False,False
-118.07,33.79,34.0,2473.0,383.0,967.0,353.0,5.8283,362400.0,7.005665722379604,1.084985835694051,2.7393767705382435,False,False,False,False
-118.09,33.79,31.0,4231.0,617.0,1694.0,623.0,6.6312,360100.0,6.791332263242376,0.9903691813804173,2.7191011235955056,False,False,False,False
-118.08,33.78,34.0,2287.0,347.0,1051.0,346.0,5.5767,372000.0,6.609826589595376,1.0028901734104045,3.03757225433526,False,False,False,False
-118.08,33.78,30.0,2879.0,403.0,1109.0,414.0,6.9324,364700.0,6.954106280193237,0.9734299516908212,2.678743961352657,False,False,False,False
-118.08,33.78,25.0,5321.0,967.0,1969.0,903.0,5.0102,340100.0,5.892580287929126,1.070874861572536,2.1805094130675524,False,False,False,False
-118.01,33.79,23.0,2663.0,430.0,1499.0,403.0,5.7837,258000.0,6.607940446650124,1.066997518610422,3.7196029776674937,False,False,False,False
-118.02,33.8,24.0,84.0,14.0,32.0,8.0,5.875,193800.0,10.5,1.75,4.0,False,False,False,False
-118.01,33.8,16.0,4021.0,701.0,1488.0,650.0,5.32,219500.0,6.186153846153847,1.0784615384615384,2.289230769230769,False,False,False,False
-118.05,33.78,25.0,3112.0,435.0,1098.0,401.0,6.0,353500.0,7.760598503740648,1.084788029925187,2.7381546134663344,False,False,False,False
-118.05,33.78,25.0,2356.0,330.0,937.0,326.0,6.6264,359100.0,7.226993865030675,1.0122699386503067,2.874233128834356,False,False,False,False
-118.06,33.78,22.0,4048.0,562.0,1637.0,541.0,7.3463,355600.0,7.482439926062846,1.0388170055452866,3.0258780036968576,False,False,False,False
